match_id,match_date,competition,stage,home_team,away_team,venue,event_id,typeId,periodId,timeMin,timeSec,playerName,contestantId,outcome,x,y,qual_30,qual_130,qual_227,qual_59,qual_194,qual_44,qual_197,qual_131,qual_127,qual_213,qual_279,qual_56,qual_212,qual_141,qual_140,qual_233,qual_286,qual_285,qual_385,qual_178,qual_144,qual_157,qual_1,qual_155,qual_347,qual_189,qual_107,qual_378,qual_123,qual_465,qual_3,qual_22,qual_210,qual_154,qual_195,qual_214,qual_374,qual_328,qual_375,qual_231,qual_103,qual_391,qual_102,qual_230,qual_72,qual_396,qual_17,qual_395,qual_78,qual_55,qual_138,qual_29,qual_15,qual_236,qual_156,qual_383,qual_377,qual_199,qual_167,qual_73,qual_361,qual_223,qual_6,qual_2,qual_20,qual_464,qual_224,qual_376,qual_25,qual_85,qual_16,qual_346,qual_237,qual_124,qual_287,qual_168,qual_18,qual_82,qual_147,qual_76,qual_23,qual_146,qual_215,qual_94,qual_458,qual_88,qual_41,qual_53,qual_74,qual_250,qual_399,qual_185,qual_7,qual_241,qual_5,qual_170,qual_4,qual_468,qual_80,qual_89,qual_108,qual_389,qual_63,qual_113,qual_182,qual_177,qual_179,qual_75,qual_100,qual_265,qual_152,qual_13,qual_31,qual_393,qual_77,qual_196,qual_153,qual_83,qual_81,qual_384,qual_19,qual_295,qual_277,qual_57,qual_294,qual_24,qual_211,qual_42,qual_293,qual_292,qual_145,qual_467,qual_84,qual_62,qual_345,qual_26,qual_392,qual_239,qual_64,qual_173,qual_184,qual_209,qual_229,qual_302,qual_278,qual_343,qual_8,qual_436,qual_136,qual_133,qual_207,qual_201,qual_364,qual_336,qual_365,qual_341,qual_169,qual_180,qual_79,qual_10,qual_397,qual_120,qual_264,qual_87,qual_387,qual_225,qual_121,qual_218,qual_160,qual_216,qual_217,qual_344,qual_319,qual_181,qual_174,qual_60,qual_183,qual_394,qual_175,qual_232,qual_238,qual_388,qual_21,qual_40,qual_200,qual_380,qual_354,qual_386,qual_198,qual_275,qual_300,qual_472,qual_281,qual_282,qual_280,qual_38,qual_61,qual_485,qual_276,qual_114,qual_101,qual_14,qual_86,qual_65,qual_12,qual_37,qual_253,qual_398,qual_252,qual_69,qual_176,qual_381,qual_296,qual_33,qual_36,qual_35,qual_68,qual_273,qual_240,qual_249,qual_67,qual_245,qual_9,qual_254,qual_159,qual_191
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847600059,34,16,0,0,,3v5e2q2vqn0fgqrbkz6dbfs3i,1,0.0,0.0,"dj2luqi4ropj82dyiqfe5xwq1, 1gg3m6bdh2selr8ndf3s5gidw, dkkv4g3lwtejqoazanse0zjmc, 4tvgcktwprmzs756xkj0qr0no, bz4ic81047au6rl9upkfsnyfo, 124xtdpyye8q0l3m31histnxm, 7mhox7ebowqbmbowmcu0olx0q, 5oik8scypit8d99o9kgecpn9w, 6ahwcd5nabjpypluy0sp0xq1g, 2diwf88ji08brdp1mkkqtorh0, 61ybxaacy505gx6mp5luy0kmi, agdn4p1mokraf204b5xhy32ms, 252ht8l4n2vmusbr30etmwzkk, 9py5kadlbjllnk306xobfvnys, bfx1goxla4vuj0r9vkzo6zqc4, 6dg3tt5ji9fo2i9kcaoyeiivo, a2neaouy9ii2cg7oi9m3bs8ru, 85htkw4l7u0gomwp33oc9mpzo, 7jh0w1u6tz8if336l3uuwqexg, 471ii23e0s6dyawda1yzmigic, 9vwqsm6xargzzvtnxh628uo7o, c62hmju9q0mwqhpgsi2or5btg",13,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","31, 27, 11, 24, 6, 3, 13, 4, 7, 12, 10, 50, 5, 8, 16, 17, 19, 21, 22, 23, 29, 33",bz4ic81047au6rl9upkfsnyfo,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",23110,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847601049,34,16,0,0,,e9m9ysb5c4xf3b6yxmiq5cytx,1,0.0,0.0,"c5qi5cy84czzlexmdcysi61ux, 1fryif8pzn1rd9c4rua4vdcrt, akl7hh6enqya75c3umeoo6xas, 7es2qglg6om38fvi8hhvltroq, 5asx9pvxtu0o4byij9kv83cic, 7j2nikkbbz5b506j07wfmnget, 8cx8sx1owbe45ks0p23qh0x61, 2un2xqr20t1nhci2jfk66s73d, n1g2xwebfodsr96jclmvf9qs, 7kcezh1c08cnm02b13y5y20gl, e84jqgpykkefdrxq7r1rrm13o, 26d37faltf4zz4ue71lspabmy, 24a2k1eq8actrhhv7avvdemz9, 25qh119aybpz97j7wvh9xy7s9, 33ym8s4p1pr2yednzer7z482x, 93n95ob4hxnw1vo7o0ow9csus, 35r9p11v6zgsly9kytci0xroq, f11g45ggbyb6byatntlbtnrx0, c80fw1nrnzsqc8aqkm13pvey2, 2m6tlqmxe9nlq9enntx9an1n8, 1t8spvrmfb1t43gv2ijjr110q",8,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","22, 2, 4, 13, 25, 17, 77, 37, 12, 10, 11, 80, 6, 7, 15, 19, 21, 28, 32, 33, 70",7kcezh1c08cnm02b13y5y20gl,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",32613,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847616283,32,1,0,0,,3v5e2q2vqn0fgqrbkz6dbfs3i,1,0.0,0.0,,,,,,,,,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847616281,32,1,0,0,,e9m9ysb5c4xf3b6yxmiq5cytx,1,0.0,0.0,,,,,,,,,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847616293,1,1,0,0,I. Leacock,e9m9ysb5c4xf3b6yxmiq5cytx,1,50.2,50.0,,,,,,,,,,3.15,S,Back,14.1,49.8,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847616313,1,1,0,1,K. Molino,e9m9ysb5c4xf3b6yxmiq5cytx,1,36.7,49.8,,,,,,,,,,4.82,,Back,26.8,10.6,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847616317,1,1,0,5,I. García,e9m9ysb5c4xf3b6yxmiq5cytx,1,40.7,10.3,,,,,,,,,,1.76,,Back,9.8,24.5,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847616319,1,1,0,7,C. Keller,e9m9ysb5c4xf3b6yxmiq5cytx,1,38.7,22.9,,,,,,,,,,4.99,,Back,9.6,9.3,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847616321,1,1,0,8,I. García,e9m9ysb5c4xf3b6yxmiq5cytx,1,40.9,10.6,,,,,,,,,,1.99,,Back,8.3,21.8,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847616327,1,1,0,9,C. Keller,e9m9ysb5c4xf3b6yxmiq5cytx,1,40.7,21.3,,,,,,,,,,0.08,,Back,6.8,22.1,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847616331,50,1,0,10,K. Molino,e9m9ysb5c4xf3b6yxmiq5cytx,1,52.8,14.9,,,,,,,,,,,,Right,,,,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847645523,7,1,0,10,D. Allen,3v5e2q2vqn0fgqrbkz6dbfs3i,0,47.2,85.1,,,,,,,,,,,,Back,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847629691,61,1,0,11,K. Molino,e9m9ysb5c4xf3b6yxmiq5cytx,1,54.0,12.0,,,,,,,,,,,,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847619235,43,1,0,12,C. Ainsworth,3v5e2q2vqn0fgqrbkz6dbfs3i,1,0.0,0.0,,,,,,,,,,,,Left,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847645591,50,1,0,13,C. Ainsworth,3v5e2q2vqn0fgqrbkz6dbfs3i,1,46.5,87.0,,,,,,,,,,,,Back,,,,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2850063951,7,1,0,13,K. Molino,e9m9ysb5c4xf3b6yxmiq5cytx,0,53.5,13.0,,,,,,,,,,,,Right,,,,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847616329,43,1,0,14,K. Molino,e9m9ysb5c4xf3b6yxmiq5cytx,1,0.0,0.0,,,,,,,,,,,,Right,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847616335,49,1,0,14,C. Ainsworth,3v5e2q2vqn0fgqrbkz6dbfs3i,1,46.6,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847616345,1,1,0,16,C. Ainsworth,3v5e2q2vqn0fgqrbkz6dbfs3i,0,47.7,87.3,,,,,,,,,,5.95,,Center,20.0,77.7,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847616359,1,1,0,19,R. Francois,e9m9ysb5c4xf3b6yxmiq5cytx,1,25.1,27.2,,,,,,,,,,0.57,,Center,38.0,57.3,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847616363,1,1,0,20,K. Thomas,e9m9ysb5c4xf3b6yxmiq5cytx,0,55.6,57.3,,,,,,,,,,5.03,,Right,42.4,0.0,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847616361,5,1,0,22,C. Ainsworth,3v5e2q2vqn0fgqrbkz6dbfs3i,1,35.3,101.5,,,,,,,,,,,,Back,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847616367,5,1,0,22,K. Thomas,e9m9ysb5c4xf3b6yxmiq5cytx,0,64.7,-1.5,,,,,,,,,,,,Right,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847616443,1,1,0,43,M. Forbes,3v5e2q2vqn0fgqrbkz6dbfs3i,1,41.4,100.0,,,,,,,,,,5.89,,Left,20.6,89.5,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847616451,1,1,0,46,C. Ainsworth,3v5e2q2vqn0fgqrbkz6dbfs3i,0,59.6,89.5,,,,,,,,,,5.46,,Center,40.7,45.7,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847616469,52,1,0,48,C. Biggette,e9m9ysb5c4xf3b6yxmiq5cytx,1,9.1,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847616495,1,1,0,53,C. Biggette,e9m9ysb5c4xf3b6yxmiq5cytx,1,13.8,58.6,,,,,,,,,,1.07,,Back,20.8,85.4,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847616507,1,1,0,55,J. Araujo-Wilson,e9m9ysb5c4xf3b6yxmiq5cytx,1,23.8,83.0,,,,,,,,,,5.75,,Back,18.9,68.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847616515,1,1,0,59,R. Coryat,e9m9ysb5c4xf3b6yxmiq5cytx,1,54.8,84.5,,,,,,,,,,6.12,,Left,13.5,81.3,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2847616521,61,1,1,0,K. Thomas,e9m9ysb5c4xf3b6yxmiq5cytx,1,68.0,81.3,,,,,,,,,,,,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8yptlaej3auvvo8hty7kbpjo,2025-09-17,Concacaf Caribbean Cup,Group Stage,Cavalier,Defence Force,Independence Park,2850064305,3,1,1,1,R. Coryat,e9m9ysb5c4xf3b6yxmiq5cytx,1,63.7,95.1,,,,,,,,,,,,Left,,,,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
